date,sentiment
2017-01-01,-0.24512725323438644
2017-01-02,-0.3655346035957336
2017-01-03,0.021607915560404447
2017-01-04,-0.027026973050934357
2017-01-05,0.0720877622199409
2017-01-06,-0.03483681567013263
2017-01-07,0.028357162394306887
2017-01-08,-0.03473249650560321
2017-01-09,0.17905733574713975
2017-01-10,-0.29532961547374725
2017-01-11,0.07695134151726958
2017-01-12,0.07568714953958988
2017-01-13,-0.008398294448852546
2017-01-14,-0.322266936302185
2017-01-15,-0.19750622361898423
2017-01-16,0.3874603509902954
2017-01-17,0.1970477551221847
2017-01-18,0.22931488603353498
2017-01-19,0.10637203976511955
2017-01-20,-0.14736601602794094
2017-01-21,-0.07464616577108872
2017-01-23,0.08818876246611274
2017-01-24,0.2059922665357589
2017-01-25,0.17900518886744982
2017-01-26,0.08810911998152729
2017-01-27,0.17943378289540604
2017-01-28,0.1406136602163314
2017-01-29,0.0191123001277446
2017-01-30,-0.13027519981066382
2017-01-31,0.12253356432542203
2017-02-01,0.18250193806986012
2017-02-02,0.2207767016121319
2017-02-03,0.06542803081018587
2017-02-04,-0.05131125003099439
2017-02-06,-0.12771979160606864
2017-02-07,-0.0891302043572068
2017-02-08,-0.0838024988770485
2017-02-09,-0.2922520637512207
2017-02-10,0.027366962283849716
2017-02-11,0.3498739302158355
2017-02-12,0.2924418747425079
2017-02-13,0.24051100015640253
2017-02-14,0.20242911080519357
2017-02-15,0.07387278974056245
2017-02-16,-0.07848130706697701
2017-02-17,0.05807744804769755
2017-02-18,-0.15102312030891582
2017-02-20,0.0657064719125628
2017-02-21,0.1788092379768689
2017-02-22,0.18467043489217758
2017-02-23,-0.1319578727707267
2017-02-24,-0.4918124079704284
2017-02-25,-0.42893145233392715
2017-02-26,-0.2282957956194878
2017-02-27,-0.08818604052066804
2017-02-28,-0.01667195630188173
2017-03-01,-0.09602035610721661
2017-03-02,0.0003676703199743947
2017-03-03,-0.10812657031541069
2017-03-05,-0.126088614265124
2017-03-06,-0.1644402050546237
2017-03-07,0.04649323672056198
2017-03-08,-0.06499552996829153
2017-03-09,-0.13752903416752812
2017-03-10,0.11968222366912025
2017-03-11,-0.1448514312505722
2017-03-12,0.07230156054720285
2017-03-13,0.161870917926232
2017-03-15,0.07729645818471907
2017-03-16,0.038842523625741386
2017-03-17,0.1757041079302629
2017-03-18,0.15534606995061034
2017-03-19,0.21051615476608276
2017-03-20,0.10468516349792478
2017-03-21,0.04889354202896354
2017-03-22,0.13362684426829216
2017-03-23,0.06907774507999416
2017-03-24,0.15245695908864337
2017-03-25,-0.04461064893338415
2017-03-26,-0.09276942908763885
2017-03-27,0.15555138699710366
2017-03-28,0.08508046343922615
2017-03-29,0.06855249280730885
2017-03-31,0.17131048937638596
2017-04-01,0.12186144261310496
2017-04-03,0.31665807589888567
2017-04-04,0.13243169585863745
2017-04-05,0.17013842426240444
2017-04-06,0.18810360133647916
2017-04-07,0.16432149964384732
2017-04-08,0.11200164258480069
2017-04-09,-0.1926936209201812
2017-04-10,0.1632567748427391
2017-04-11,0.28361370228230953
2017-04-12,0.08570861071348188
