date,sentiment
2017-01-01,-0.1948622763156891
2017-01-02,-0.0213772058486938
2017-01-03,-0.05310776297535213
2017-01-04,-0.04532276340162481
2017-01-05,-0.1796826999634504
2017-01-06,-0.26000722497701645
2017-01-07,0.09744109399616717
2017-01-08,0.0681783929467201
2017-01-09,0.002223465591669064
2017-01-10,-0.05459949001669884
2017-01-11,-0.33312425514062244
2017-01-12,-0.3244569003582001
2017-01-13,-0.0057096383534371
2017-01-14,-0.1465478539466858
2017-01-15,-0.4925771355628967
2017-01-16,-0.1771989315748214
2017-01-17,0.08037343282591211
2017-01-18,0.05246758457273243
2017-01-19,0.12891561951902178
2017-01-20,-0.013523191524048647
2017-01-21,-0.05728888465091586
2017-01-22,0.2956081628799438
2017-01-23,-0.0042620822787284435
2017-01-24,-0.031243314345677713
2017-01-25,-0.0432516294531524
2017-01-26,-0.05520950102557737
2017-01-27,-0.05397561689217883
2017-01-28,-0.014804326929152
2017-01-29,0.1531815826892852
2017-01-30,0.1558299055323005
2017-01-31,-0.17049554718488993
2017-02-01,-0.06470103882020337
2017-02-02,-0.04943391839042305
2017-02-03,0.1085226535797119
2017-02-04,-0.09684349596500397
2017-02-05,-0.17481680586934087
2017-02-06,0.07138351188041268
2017-02-07,0.01850703627698953
2017-02-08,0.010117205170293657
2017-02-09,0.07014852515163109
2017-02-10,0.01765957454012498
2017-02-11,-0.18126310408115387
2017-02-12,0.04058831371366978
2017-02-13,0.08051679050549862
2017-02-14,-0.25588469207286835
2017-02-15,0.17731722444295883
2017-02-16,0.2722991158564885
2017-02-17,-0.06832713875919577
2017-02-18,-0.3077381750335917
2017-02-19,0.0009812016505748
2017-02-20,-0.064627930521965
2017-02-21,0.2506634294986725
2017-02-22,-0.3270571529865265
2017-02-23,-0.0030334065003054522
2017-02-24,-0.06453819821278253
2017-02-25,0.1166161611676216
2017-02-26,0.1565521160761515
2017-02-27,0.016496591580410804
2017-02-28,-0.043874836216370304
2017-03-01,0.1135243069041859
2017-03-02,-0.03268983747277941
2017-03-03,0.014797408133745166
2017-03-06,0.0280619245022535
2017-03-07,-0.046999603509902954
2017-03-08,0.1900253295898437
2017-03-09,0.10649785213172432
2017-03-10,-0.0869564760476351
2017-03-11,0.02970139682292938
2017-03-12,0.3036317974328995
2017-03-13,0.0510158846154809
2017-03-14,0.053663432598113965
2017-03-15,0.11027359887957569
2017-03-16,-0.0043516699224710725
2017-03-17,-0.14794820882380005
2017-03-18,-0.0127556547522544
2017-03-20,0.15983923524618146
2017-03-21,-0.2680266499519348
2017-03-22,0.22503677755594248
2017-03-23,-0.21167365163564678
2017-03-24,0.033394025638699525
2017-03-26,0.01612757891416545
2017-03-27,-0.18112179264426234
2017-03-28,0.10921793431043621
2017-03-29,-0.09987924372156459
2017-03-30,-0.08681724559177051
2017-03-31,0.09635157534285098
2017-04-01,0.20903503025571504
2017-04-02,0.20747234672307963
2017-04-03,0.08475295857836802
2017-04-04,0.10111001932195252
2017-04-05,0.12589969299733636
2017-04-06,-0.045273199677467325
2017-04-07,-0.06768293341156092
2017-04-08,0.13852267464001974
2017-04-10,-0.07677816180512308
2017-04-11,0.17935729911550874
2017-04-12,0.2650004029273987
2017-04-13,0.08811798691749564
2017-04-14,0.136108212172985
2017-04-15,0.1352732628583908
2017-04-16,-0.09021833166480069
2017-04-17,0.25530916452407837
2017-04-18,-0.0402987301349639
2017-04-19,-0.12292968419690925
2017-04-20,-0.1932510462356731
2017-04-21,-0.11669429264293284
2017-04-22,-0.1861905430754026
2017-04-23,-0.202614576369524
2017-04-24,-0.23848257660865785
2017-04-25,-0.0042426902800798486
2017-04-26,0.2401215717196464
2017-04-27,-0.019066547128287235
2017-04-28,0.1897491535378827
2017-04-29,-0.5098740458488464
2017-04-30,-0.0501192174851894
2017-05-01,0.03586613262693086
2017-05-02,0.010394126875326051
2017-05-03,-0.006640638949142568
2017-05-04,-0.4244670420885086
2017-05-05,-0.08354926109313965
2017-05-06,0.007466455300649007
2017-05-07,-0.006260117639612874
2017-05-08,0.21790990895695156
2017-05-09,0.1051778644323349
2017-05-10,0.2242071771373351
2017-05-11,0.1193401994804541
2017-05-12,-0.08585971551523966
2017-05-13,-0.12172766542062162
2017-05-14,0.2653000354766845
2017-05-15,0.279884693523248
2017-05-16,0.0010853659154640705
2017-05-17,0.0032771104015410033
2017-05-18,0.17019494716078043
2017-05-19,-0.18723578471690414
2017-05-20,-0.19850056742628416
2017-05-21,-0.17844254647692046
2017-05-22,0.023668124030033738
2017-05-23,0.1269611343741417
2017-05-24,-0.13028101144092422
2017-05-25,-0.1850315064191818
2017-05-26,0.07251768931746486
2017-05-29,-0.0770376324653625
2017-05-30,0.02314553130418061
2017-05-31,-0.15882376784628083
2017-06-01,0.022059415314288334
2017-06-02,0.0973256698676518
2017-06-03,-0.1834171414375305
2017-06-04,0.24286537617444987
2017-06-05,-0.0069259608594270895
2017-06-06,0.1842783517562426
2017-06-07,0.15792273171246052
2017-06-08,0.1228442589441935
2017-06-09,-0.126977788284421
2017-06-10,-0.08772220302905355
2017-06-11,-0.1143402904272079
2017-06-12,-0.10468352725729346
2017-06-13,-0.02324070408940317
2017-06-14,0.24642215110361576
2017-06-15,-0.10872384733878647
2017-06-16,-0.057622417807579054
2017-06-17,0.07847950307445392
2017-06-18,-0.2785721123218536
2017-06-19,0.10449709675528784
2017-06-20,0.038830998539924624
2017-06-21,-0.2531412194172541
2017-06-22,0.07400868336359659
2017-06-23,-0.1671261569485068
2017-06-24,0.1616371348500251
2017-06-25,0.2259043157100677
