DATE,MONTH_DAY,TMIN,TMAX,AWND,PRCP,TMIN_AVG,TMAX_AVG,AWND_AVG,PRCP_AVG,TMIN_DEV,TMAX_DEV,AWND_DEV,PRCP_DEV,COMBINED_DEV
2000-11-07,11-07,-2.8,-0.3,4.0,2.9,-1.4885714285714289,4.6328571428571435,2.162857142857143,0.1414285714285714,1.311428571428571,4.932857142857143,1.8371428571428572,2.7585714285714285,1.8882675498454267
2000-11-08,11-08,-4.45,-2.2,2.6,0.0,-0.8042857142857143,4.941428571428571,2.21,0.0357142857142857,3.645714285714286,7.1414285714285715,0.3900000000000001,0.0357142857142857,1.6550998394395986
2000-11-09,11-09,-4.7,-2.5,2.55,0.0,-0.9514285714285714,5.041428571428571,2.23,0.57,3.7485714285714287,7.541428571428571,0.31999999999999984,0.57,1.7387877916644652
2000-11-10,11-10,-5.0,-1.65,1.3,0.0,-1.97,3.628571428571429,2.5085714285714285,1.0799999999999998,3.0300000000000002,5.2785714285714285,1.2085714285714284,1.0799999999999998,1.768917609932933
2000-11-11,11-11,-1.95,-0.3,2.1,3.95,-2.455714285714286,3.0971428571428574,2.23,0.4285714285714285,0.505714285714286,3.3971428571428572,0.1299999999999999,3.521428571428572,0.8846601977953044
2000-11-12,11-12,-2.5,0.0,2.3,3.55,-2.1042857142857145,3.2514285714285713,2.4357142857142855,0.5971428571428572,0.39571428571428546,3.2514285714285713,0.13571428571428568,2.952857142857143,0.8020256416951754
2000-11-13,11-13,-3.35,-1.1,3.95,0.15,-1.6157142857142857,4.27,2.2285714285714286,0.4057142857142857,1.7342857142857144,5.369999999999999,1.7214285714285715,0.25571428571428567,1.7398094383725855
2000-11-14,11-14,-7.2,-3.35,1.6,0.0,-1.602857142857143,3.8042857142857143,2.157142857142857,0.1842857142857143,5.597142857142857,7.154285714285715,0.5571428571428569,0.1842857142857143,2.035228523704267
2000-11-15,11-15,-8.05,-1.4,1.35,4.45,-2.1942857142857144,3.82,2.082857142857143,0.6928571428571428,5.855714285714287,5.22,0.7328571428571431,3.757142857142857,2.2093160462914003
2000-11-16,11-16,-4.45,-2.8,3.6,0.15,-1.9228571428571428,3.962857142857142,2.3457142857142856,0.4042857142857143,2.5271428571428576,6.762857142857142,1.2542857142857144,0.25428571428571434,1.8359948182708927
2000-11-17,11-17,-8.35,-2.8,1.4,0.0,-2.13,3.0985714285714288,2.3242857142857143,0.3628571428571428,6.22,5.898571428571429,0.9242857142857144,0.3628571428571428,2.140603584831146
2000-11-18,11-18,-3.9,0.0,2.35,0.15,-1.8457142857142856,3.8042857142857143,2.4028571428571426,1.3028571428571427,2.0542857142857143,3.8042857142857143,0.05285714285714249,1.1528571428571428,0.9294630337054361
2000-11-19,11-19,-6.1,0.55,4.95,0.15,-2.0914285714285716,3.407142857142857,2.4014285714285712,0.4142857142857143,4.008571428571428,2.8571428571428568,2.548571428571429,0.26428571428571435,2.114701164952931
2000-11-20,11-20,-9.15,-5.3,2.4,0.0,-2.6028571428571428,3.06,2.1542857142857144,0.3614285714285714,6.547142857142857,8.36,0.24571428571428555,0.3614285714285714,2.2142794971158573
2000-11-21,11-21,-9.7,-2.5,0.5,0.0,-2.9971428571428573,2.612857142857143,2.36,0.0571428571428571,6.702857142857142,5.112857142857143,1.8599999999999999,0.0571428571428571,2.493578450410801
2000-11-22,11-22,-8.9,-3.35,0.95,0.0,-2.95,2.774285714285714,2.0285714285714285,0.2314285714285714,5.95,6.124285714285714,1.0785714285714285,0.2314285714285714,2.185903493522807
2000-11-23,11-23,-8.35,-1.4,0.45,0.0,-3.065714285714286,2.47,2.3128571428571427,0.9485714285714286,5.284285714285714,3.87,1.8628571428571428,0.9485714285714286,2.1974182061421086
2000-11-24,11-24,-6.95,1.4,0.3,0.0,-3.25,2.5342857142857143,2.337142857142857,0.6142857142857143,3.7,1.1342857142857143,2.0371428571428574,0.6142857142857143,1.6492227243831767
2000-11-25,11-25,-5.0,0.0,1.3,0.0,-3.63,1.6114285714285714,2.047142857142857,0.0914285714285714,1.37,1.6114285714285714,0.7471428571428571,0.0914285714285714,0.7516653154489799
2000-11-26,11-26,-4.7,0.55,1.15,0.0,-3.507142857142857,1.6842857142857144,2.177142857142857,0.8685714285714285,1.192857142857143,1.1342857142857143,1.0271428571428571,0.8685714285714285,0.8531929402248294
2000-11-27,11-27,-5.3,0.55,1.65,0.0,-3.919999999999999,1.5842857142857143,2.2457142857142856,0.8785714285714286,1.3800000000000008,1.0342857142857143,0.5957142857142856,0.8785714285714286,0.6798576771384193
2000-11-28,11-28,-5.3,1.4,3.35,0.25,-4.102857142857142,1.882857142857143,2.0914285714285716,0.74,1.1971428571428575,0.4828571428571431,1.2585714285714285,0.49,0.8369775631898664
2000-11-29,11-29,-2.5,-1.1,3.8,0.15,-3.7071428571428577,1.56,2.2985714285714285,0.4871428571428571,1.2071428571428577,2.66,1.5014285714285713,0.3371428571428571,1.2166838186942452
2000-11-30,11-30,-3.05,-1.1,2.9,2.9,-3.6628571428571424,1.052857142857143,2.355714285714286,0.6342857142857142,0.6128571428571425,2.152857142857143,0.544285714285714,2.2657142857142856,0.8098823310229578
2000-12-01,12-01,-6.4,-0.85,2.75,0.9,-3.7928571428571423,1.481428571428571,2.157142857142857,0.4257142857142857,2.607142857142858,2.331428571428571,0.592857142857143,0.4742857142857143,0.9969474195535772
2000-12-02,12-02,-7.8,-1.4,1.7,0.0,-4.277142857142858,1.3228571428571427,2.16,0.1542857142857142,3.5228571428571422,2.7228571428571424,0.4600000000000002,0.1542857142857142,1.0991692169605358
2000-12-03,12-03,-3.35,-0.3,3.85,0.0,-4.355714285714285,0.5914285714285715,2.0357142857142856,0.1328571428571428,1.005714285714285,0.8914285714285715,1.8142857142857145,0.1328571428571428,1.0742852298857022
2000-12-04,12-04,-7.8,0.55,3.55,0.0,-4.804285714285714,0.6228571428571429,2.2357142857142858,0.3657142857142857,2.9957142857142856,0.07285714285714284,1.314285714285714,0.3657142857142857,1.066201231839661
2000-12-05,12-05,-9.15,-6.4,1.2,0.4,-5.005714285714285,0.1971428571428572,2.3414285714285716,0.0428571428571428,4.144285714285715,6.597142857142858,1.1414285714285717,0.3571428571428572,2.0159465876932066
2000-12-06,12-06,-6.4,-1.1,1.65,0.0,-5.267142857142857,-0.0357142857142857,2.0228571428571427,0.0699999999999999,1.1328571428571435,1.0642857142857145,0.3728571428571428,0.0699999999999999,0.47855808306076664
2000-12-07,12-07,-4.7,1.65,2.55,0.0,-4.83,0.2628571428571429,1.79,0.0742857142857142,0.1299999999999999,1.387142857142857,0.7599999999999998,0.0742857142857142,0.5407578129797819
2000-12-08,12-08,-6.65,-2.5,1.85,0.0,-4.975714285714286,0.3057142857142857,2.0085714285714285,0.5257142857142857,1.6742857142857144,2.8057142857142856,0.15857142857142836,0.5257142857142857,0.7334570819689901
2000-12-09,12-09,-6.4,0.55,2.75,0.0,-4.8271428571428565,0.47,2.2114285714285717,0.2871428571428571,1.5728571428571438,0.08000000000000007,0.5385714285714283,0.2871428571428571,0.5071505485938805
2000-12-10,12-10,-10.55,-6.4,3.1,0.9,-5.1171428571428565,0.4185714285714286,2.2,0.43,5.432857142857144,6.818571428571429,0.8999999999999999,0.47000000000000003,2.1418960325058296
2000-12-11,12-11,-11.65,-8.9,3.15,0.5,-5.515714285714286,-0.1171428571428571,2.26,0.1842857142857143,6.134285714285714,8.782857142857143,0.8900000000000001,0.3157142857142857,2.4862912125595034
2000-12-12,12-12,-14.15,-8.6,1.35,0.0,-4.7942857142857145,0.2071428571428571,2.0628571428571427,0.1457142857142857,9.355714285714285,8.807142857142857,0.7128571428571426,0.1457142857142857,2.8793717114622743
