"date","headline","label"
"2017-01-03","RBC Capital Believes AEL Still Has Room to Grow",""
"2017-01-04","Marsh & McLennan Companies, Inc . (MMC) Position Lowered by Texas Permanent School Fund",""
"2017-01-05","Pensionfund Dsm Netherlands Lowers stake in Marsh & McLennan Companies (MMC) – Founders Daily",""
"2017-01-05","Marsh & McLennan Companies to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full",""
"2017-01-05","Marsh & McLennan.united kingdom Regulatory Announcement: Marsh & McLennan Companies to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full",""
"2017-01-05","Marsh & McLennan: to Hold Investor Call on February 2 to Discuss Fourth Quarter and Full",""
"2017-01-05","Guy Carpenter Reports Moderating Reinsurance Pricing Decline at January 1, 2017 Renewals",""
"2017-01-05","Marsh & McLennan: Guy Carpenter Reports Moderating Reinsurance Pricing Decline at January 1, 2017 Renewals",""
"2017-01-05","Marsh & McLennan schedules FY results",""
"2017-01-05","Financial Stocks In Focus – Marsh & McLennan Companies, Inc (NYSE: MMC), Equity Residential (NYSE: EQR), WSNewsPublishers",""
"2017-01-05","Terrorism insurance calls for high level of vigilance: Guy Carpenter",""
"2017-01-06","Consensus Notes on Marsh & McLennan Companies, Inc . (NYSE: MMC) – Recall News",""
"2017-01-06","Hartford Financial was Downgraded to a Hold Rating at Credit Suisse",""
"2017-01-07","Marsh & McLennan Companies, Inc . (MMC) Shares Sold by Strs Ohio – sleekmoney",""
"2017-01-07","43, 207 Shares in Marsh & McLennan Companies, Inc . (MMC) Acquired by united states Financial Portformulas Corp",""
"2017-01-08","Marsh & McLennan Companies, Inc . (MMC) Stake Raised by Great West Life Assurance Co.Can",""
"2017-01-08","Barclays Believes MMC Still Has Room to Grow – Markets",""
"2017-01-08","Barclays Releases a Hold Rating on Renaissancere Holdings Ltd – Markets",""
"2017-01-09","Marsh & McLennan Companies Announces Pricing of $1 Billion Senior Notes Offering",""
"2017-01-09","Marsh & McLennan: Announces Pricing of $1 Billion Senior Notes Offering",""
"2017-01-09","RBC Capital Believes AEL Won ’ t Stop Here",""
"2017-01-09","Donation will help students in need of cash",""
"2017-01-09","Marsh and Guy Carpenter Donate $5, 000 to Knowledge Quest",""
"2017-01-09","Barclays Releases a Hold Rating on Arch Capital Group Ltd",""
"2017-01-09","Barclays Maintains a Sell Rating on Torchmark",""
"2017-01-09","Barclays Maintains a Hold Rating on Validus Holdings – Markets",""
"2017-01-09","How Dell, Ericsson, and New World Development excel in talent strategy",""
"2017-01-10","Marsh & McLennan.united kingdom Regulatory Announcement: Marsh & McLennan Companies Announces Pricing of $1 Billion Senior Notes Offering",""
"2017-01-10","Mercer global consulting acquires Sirota Consulting, a leading global provider of employee engagement solutions",""
"2017-01-10","Kroll promotes IT pro to principal",""
"2017-01-10","Goosehead flying northwest: Irving insurance firm headed to Westlake",""
"2017-01-10","Oliver Wyman Announces New Health Podcast",""
"2017-01-10","Goldman Sachs Upgrades Progressive to Hold",""
"2017-01-10","Oliver Wyman Reveals 2017 Retail Predictions in its Annual Journal",""
"2017-01-10","Carnival: Orlando Ashford Named Chair of The Executive Leadership Council",""
"2017-01-10","Orlando Ashford Named Chair of The Executive Leadership Council",""
"2017-01-10","Moody rates Marsh and McLennan senior notes Baa1, stable outlook",""
"2017-01-11","Westpac Banking Corp Has $2, 121, 000 Position in Marsh & McLennan Companies, Inc . (MMC)",""
"2017-01-11","Adage Capital Partners GP L.L . C.Has $50, 902, 000 Position in Marsh & McLennan Companies, Inc . (MMC)",""
"2017-01-11","Marsh & McLennan Companies Declares Quarterly Dividend",""
"2017-01-11","Analysts Offer Insights on Financial Companies: Host Hotels & Resorts (NYSE: HST) and Berkshire Hathaway A (NYSE: BRK.A) – Markets",""
"2017-01-11","Acclaimed Investment Banker Elected to the Ringler Board of Directors",""
"2017-01-11","Fitch Rates Marsh & McLennan New Senior Notes A -",""
"2017-01-11","Orlando Ashford to chair The Executive Leadership Council",""
"2017-01-11","Weather, natural disaster and climate seen as top global risks: WEF",""
"2017-01-11","Milwaukee County pension scandal trial primer",""
"2017-01-11","A Polarized World Heightens Risk: World Economic Forum",""
"2017-01-11","Income inequality, polarisation among top global risks: WEF",""
"2017-01-12","Marsh & McLennan.united kingdom Regulatory Announcement: Marsh & McLennan Companies Declares Quarterly Dividend",""
"2017-01-12","MARSH & MCLENNAN COMPANIES, INC .: Entry into a Material Definitive Agreement, Other Events, Financial Statements and Exhibits (form 8",""
"2017-01-12","Marsh cites insurance profitability trends in the coming year",""
"2017-01-12","Daily Dividend Report: SJR, OHI, GEL, QCOM, TGT, MMC, EV",""
"2017-01-13","Marsh & McLennan Agency Acquires J.Smith Lanier & Co .",""
"2017-01-13","J.Smith Lanier, founded in 1868, bought out by Marsh & McLennan Agency",""
"2017-01-13","WEF Global Risks report: Society not keeping pace with technology",""
"2017-01-13","Waverton Investment Management Ltd Buys Wells Fargo & Co, US Bancorp, Baidu Inc, Sells ...",""
"2017-01-14","Community not limiting MLK celebrations to just one day",""
"2017-01-15","New vision required for GCC defence policies",""
"2017-01-16","Marsh and Guy Carpenter Donate $3, 000 to Two Charities",""
"2017-01-16","President of Holland America Line Named Chair of ELC",""
"2017-01-17","Strategy Asset Managers LLC Acquires Shares of 36, 445 Marsh & McLennan Companies, Inc . (MMC)",""
"2017-01-17","Yingli Green Energy Holding (NYSE: YGE) PANDA Bifacial module received Chinese Technology Innovation Award",""
"2017-01-17","Survey: Geopolitical Risk Is Now a Top Concern for Finance Professionals",""
"2017-01-17","Financial Services Must Transform for Future Value",""
"2017-01-17","Marsh & McLennan (MMC) Unit to Buy J.Smith Lanier & Co .",""
"2017-01-18","Marsh & McLennan Companies, Inc . (MMC) to Issue Quarterly Dividend of $0.34 on February 15th",""
"2017-01-18","Marsh & McLennan.united kingdom Regulatory Announcement: Marsh & McLennan Companies Names Susan A.Stone General Counsel of Risk and Insurance Services",""
"2017-01-18","Marsh & McLennan Companies Names Susan A.Stone General Counsel of Risk and Insurance Services",""
"2017-01-18","Greg Arms, Insurance Industry Veteran, Joins MSH INTERNATIONAL as Senior Advisor to Develop US Operations",""
"2017-01-18","WEF calls for collaboration against a threatened world",""
"2017-01-18","Willis Towers Watson PLC: Blog Coverage Willis Towers Watson Named as Alliance Trust Investment Manager",""
"2017-01-19","Cash Dividend On The Way From Marsh & McLennan Companies",""
"2017-01-19","Why Need to Watch: Marsh & McLennan Companies, Inc . (NYSE: MMC), MGIC Investment Corporation (NYSE: MTG), BP p.l . c . (NYSE: BP), Red Hat, Inc . (NYSE: RHT)",""
"2017-01-19","Stone Named General Counsel for Marsh, Guy Carpenter",""
"2017-01-19","Marsh & McLennan appoints new general counsel of risk and insurance",""
"2017-01-19","Geopolitical Risks Having Bigger Impact on Earnings",""
"2017-01-20","Marsh & McLennan Companies, Inc . (MMC) Ex",""
"2017-01-23","Marsh and Guy Carpenter Donate $5, 000 to The Coalition for the Protection of Children",""
"2017-01-23","Threats, Risks Impacting Corporate Business",""
"2017-01-23","eft Eyes Blockchain, Anti",""
"2017-01-23","Mercer Outlines Top 10 Ideas for 2017",""
"2017-01-24","Brown & Brown Receives a Hold from RBC Capital – Markets",""
"2017-01-24","Rothschild Investment Corp Buys Honeywell International Inc, MB Financial Inc, MGM Resorts ...",""
"2017-01-24","Profund Advisors LLC Purchases 342 Shares of Marsh & McLennan Cos . (MMC)",""
"2017-01-25","FireEye and Marsh & McLennan at the World Economic Form",""
"2017-01-25","ATOS: Atos and Marsh join forces to help companies anticipate the General Data Protection Regulation (GDPR)",""
"2017-01-25","WEF Global Risk Report holds a mirror to India",""
"2017-01-26","Putnam Fl Investment Management Co Has Increased Its Marsh & Mclennan (MMC) Position as Valuation Declined",""
"2017-01-26","Europe to be hit by cyber storm Malware",""
"2017-01-27","Cyber Risk: A Perfect Storm Approaching Europe ?",""
"2017-01-27","Q & A with Rep.Eric Swalwell",""
"2017-01-28","Analysts ’ Opinions Are Mixed on These Financial Stocks: Western Alliance (NYSE: WAL) and Arthur J Gallagher & Co (NYSE: AJG) – Markets",""
"2017-01-28","Analysts ’ Opinions Are Mixed on These Financial Stocks: Travelers Companies (NYSE: TRV) and TCF Financial (NYSE: TCB)",""
"2017-01-28","Tokio Marine Asset Management Co Ltd Buys Starbucks Corp, The Kroger Co, NVIDIA Corp, Sells ...",""
"2017-01-29","Quantitative Investment Management LLC Purchases 35, 000 Shares of Marsh & McLennan Companies, Inc . (MMC)",""
"2017-01-31","Marsh & McLennan Companies, Inc . (MMC) to Release Earnings on Thursday",""
"2017-01-31","Brown & Brown, Inc . (BRO) Ex",""
"2017-01-31","Digital Finance to Bank the Unbanked Can Boost GDP by As Much As 6% in Southeast Asia",""
"2017-01-31","Mercer Top 10 For Insurers In 2017",""
"2017-02-01","Marsh & McLennan Companies, Inc . (MMC) Lifted to Buy at Bank of America Corporation",""
"2017-02-01","Marsh & McLennan (MMC): Will it Disappoint in Q4 Earnings ? (Revised)",""
"2017-02-01","Marsh & McLennan (MMC): Will it Disappoint in Q4 Earnings ?",""
"2017-02-01","Insurance Stock Q4 Earnings Due on Feb 2: CI, HIG, MMC, VR (Revised)",""
"2017-02-01","Insurance Stock Q4 Earnings Due on Feb 2: CI, HIG, MMC, VR",""
"2017-02-01","Equis Energy to invest $300m in two solar projects in Australia",""
"2017-02-01","Pump prices based on refined oil, BN tells opposition",""
"2017-02-01","Shiloh grad, Tech freshman Josh Okogie earns ACC honor for fourth time",""
"2017-02-02","Marsh & McLennan Companies Inc Earnings Advance 25% In Q4",""
