"date","headline","label"
"2017-01-01","Stocks: Neuberger Berman Group LLC invests in HDFC Bank Ltd . (HDB) Shares",""
"2017-01-01","Stocks: Analysts Anticipate HDFC Bank Ltd . (HDB) to Post $0.61 EPS",""
"2017-01-01","Nine of top 10 companies add Rs 71, 964 cr in m",""
"2017-01-01","Nine of top 10 firms add Rs 71, 964 cr in market capitalisation",""
"2017-01-02","HDFC Bank to organize Digital Literacy Camps in 100 colleges in Odisha, Odisha Current News, Odisha Latest Headlines",""
"2017-01-02","HDFC Bank to hold Digital Literacy camps in Odisha colleges",""
"2017-01-02","HDFC launches OnChat for payments through Facebook Messenger",""
"2017-01-02","Nine Of Top 10 Companies Add Rs.71, 964 Cr In M",""
"2017-01-02","Sensex starts on a firm note ; Nifty50 reclaims 8, 050",""
"2017-01-03","ICICI Bank and HDFC Bank embrace social media » Banking Technology",""
"2017-01-03","HDFC bank, Bank of India announce cut in lending rates",""
"2017-01-03","Day Trading Guide For Jan 4 Latest News",""
"2017-01-03","HDFC, Bank Of India, Others Cut Lending Rates By Up To 0.9%",""
"2017-01-03","HDFC Bank Launches OnChat Chatbot For Payments Through Facebook Messenger",""
"2017-01-03","Usd Inr To Trade Between 67 90 68 20 Usd Bhaskar Panda Latest News",""
"2017-01-03","HDFC Unveils OnChat Chatbot for Bill Payments, Mobile Recharge and Cab Booking Through Facebook Messenger",""
"2017-01-03","Rupee Opens At 68 13 Per Dollar Up 9 Paise Latest News",""
"2017-01-03","Hdfc Boi Cut Rates Latest News",""
"2017-01-03","BHIM app hits 3 million downloads and enables 500, 000 transactions",""
"2017-01-04","Stocks: HDFC Bank Limited (HDB) Given $79.50 Average Price Target by the Analysts",""
"2017-01-04","Rating Sentiment to Follow: Are Analysts Bearish HDFC Bank Limited (ADR) (NYSE: HDB) After Last Week ?",""
"2017-01-04","HDFC Bank cuts lending ratePopular India Finance News news 3067867",""
"2017-01-04","HDFC Bank joins rate cut bandwagon, cuts lending rates by up to 0.9%",""
"2017-01-04","Overweight HDFC Bank with a target of Rs 1425: Morgan Stanley",""
"2017-01-04","HDFC Bank, Canara Bank cuts MCLR rates",""
"2017-01-04","Rate cut bandwagon: HDFC Bank, Canara Bank cut lending rates by up to 0.9%",""
"2017-01-04","HDFC Bank to cut lending rates by 75",""
"2017-01-04","India HDFC Bank to cut lending rates by 75",""
"2017-01-04","HDFC Bank cuts lending rate by up to 0.90%, effective Jan 7",""
"2017-01-04","Moving Average Crossover Alert: HDFC Bank (HDB)",""
"2017-01-04","HDFC Bank cuts lending rate by up to 90 basis points",""
"2017-01-04","HDFC Bank follows peers in rate cut war, slashes lending rate by up to 0.90%",""
"2017-01-04","HDFC Bank cuts lending rate by up to 0.90%",""
"2017-01-04","The Statesman: Hunt for money at ATMs continues in Delhi",""
"2017-01-04","HDFC Bank Cuts Lending Rate by up to 0.90 Percent",""
"2017-01-04","HDFC Bank cuts lending rate by up to 0.90 per cent",""
"2017-01-05","Stocks To Watch: HDFC Bank, SBI, Bajaj Auto, Sun Pharma And More",""
"2017-01-05","United Bank Of India Slashes Lending Rate By Up To 0 90 Per Cent",""
"2017-01-05","More banks cut lending rates by up to 0.9% - Business News",""
"2017-01-05","Top 15 stocks in focus today: Sun Pharma, Tech Mahindra, HDFC Bank",""
"2017-01-05","After SBI, United Bank of India follows suit to slash lending rate by up to 0.90%",""
"2017-01-06","Banks guard digital payments turf from private m",""
"2017-01-06","banks guard digital payments turf from private m",""
"2017-01-06","Sensex rallies nearly 100 points ; Nifty50 reclaims 8, 300",""
"2017-01-06","Want to play safe in 2017 ? Bet on banks",""
"2017-01-07","SBI, HDFC Bank spar over M",""
"2017-01-07","Hdfc Bank Limited vs Sumit Kumar Das & Anr on 6 January, 2017",""
"2017-01-08","HDFC Bank Limited (NYSE: HDB) Receives An Update From Brokers",""
"2017-01-08","Next Weeks Broker Price Targets For HDFC Bank Limited (NYSE: HDB)",""
"2017-01-08","HDFC Bank Ltd . (HDB) Stake Held by the Matthews International Capital Management LLC",""
"2017-01-08","Key Stocks of the Day: HDFC Bank Limited (NYSE: HDB) – News Journal",""
"2017-01-08","HDFC Bank Limited (NYSE: HDB) – Top Stock from Financial Sector – The Daily Leicester",""
"2017-01-08","HDFC is waving off MDR as an excuse to improve its bottom line: Petrol Dealers Association",""
"2017-01-08","HDFC is waving off MDR as an excuse to improve its bottom line:",""
"2017-01-08","Top 6 companies together take Rs 39, 003 crore hit in m",""
"2017-01-08","Top 6 cos together take Rs 39, 003 cr hit in m",""
"2017-01-08","Top 6 Companies Together Take Rs 39, 003 Crore Hit In Market Value",""
"2017-01-08","Top 6 companies together take Rs 39, 003 crore hit in market capitalisation",""
"2017-01-08","Top six companies together take Rs 39, 003 crore hit in market capitalisation",""
"2017-01-08","Petrol pumps to not accept card payments from Monday",""
"2017-01-08","Top 6 Sensex cos together take Rs 39, 003 cr hit in m — cap",""
"2017-01-08","Petrol pumps defer decision to not accept card payments till 13 January",""
"2017-01-08","Bank of India revises lending rates on retail loans",""
"2017-01-08","Petrol pumps using POS machines of HDFC bank wont accept payments in credit, debit cards",""
